verified,location,followers_count,following_count,tweet_count,isFraud,un_no_of_char,un_special_char,un_uppercase,name_no_of_char,name_special_char,name_uppercase,des_no_of_usertags,des_no_of_hashtags,des_external_links,has_description,account_age_in_days
1,1,2975,2079,23404,0,9,0,1,16,0,1,1,1,0,1,3634
0,1,203,625,12516,0,14,1,0,2,0,1,0,0,0,1,3077
0,1,75033,82920,22089,0,8,1,1,11,0,0,0,0,0,1,3647
0,0,566,379,29304,0,7,0,0,16,0,0,0,1,0,1,3785
0,0,4,0,22,1,9,0,1,10,0,1,0,0,1,1,4820
1,1,2511356,0,641,0,7,0,1,8,0,1,0,0,1,1,4885
0,1,646308,1238,10862,0,12,0,1,5,0,1,0,0,1,1,4777
0,1,636,1008,16309,0,14,0,1,15,0,1,0,4,0,1,4865
0,1,2443,1673,15879,0,8,1,0,11,0,1,0,1,0,1,4996
0,1,340,0,25899,1,10,0,1,9,0,1,0,0,0,1,4078
0,1,17,0,2166,1,7,0,0,13,0,1,0,0,0,0,2629
0,0,505,363,2486,0,7,1,0,10,0,1,0,3,0,1,2175
0,1,5,0,1544,1,12,0,1,13,0,1,0,0,0,1,2139
0,1,586,578,24591,0,13,1,1,24,1,0,0,1,0,1,2766
1,1,4867076,27,3001,0,10,0,0,10,0,0,0,0,0,1,4587
0,1,9174,1008,6885,0,6,1,1,19,0,1,0,0,0,1,5001
0,1,312,1149,3933,0,12,0,1,19,1,1,1,0,0,1,4906
0,0,0,0,188,0,15,0,0,14,0,1,0,0,0,1,2140
0,1,229,630,3190,0,14,0,0,14,0,1,0,0,0,1,5177
1,1,44407985,28,43166,0,15,0,1,11,0,1,0,0,0,1,4561
0,0,0,0,145,0,15,1,1,13,0,1,0,0,0,1,2225
0,1,3,0,111,1,8,0,1,9,0,1,0,0,0,1,4315
0,1,750,436,30678,0,13,0,1,15,0,1,1,0,0,1,3980
0,1,102,135,2037,0,6,0,0,11,0,0,0,3,0,1,4873
0,1,3,28,594,1,12,0,0,10,0,1,0,0,0,0,4445
0,0,68502,9579,25721,0,6,0,1,1,0,1,0,0,0,1,3924
0,0,88,1143,1372,0,14,0,0,17,0,1,0,0,0,1,3161
1,1,378,369,1158,0,10,0,1,11,0,1,0,0,0,1,4704
0,0,2,0,2000,1,11,0,0,2,0,0,0,0,0,0,3403
1,1,19552,756,5789,0,14,0,0,15,0,1,0,0,0,1,4473
1,1,24518,1147,59894,0,14,0,1,13,0,1,4,1,0,1,4200
0,0,115,660,4612,0,9,0,1,7,0,1,0,0,0,1,4782
0,0,128,144,2854,0,15,1,1,13,0,1,0,0,0,0,3685
0,0,672,145,8874,0,11,0,0,18,0,1,1,0,0,1,4083
0,0,11,0,990,1,6,1,0,9,0,1,0,0,0,0,3951
0,1,112,0,2757,0,11,0,0,12,0,1,0,0,0,1,4817
0,1,82,124,5819,1,9,0,1,17,0,1,0,0,0,1,4776
0,0,1826,416,88736,0,7,0,0,1,0,0,0,2,0,1,3512
0,1,133,419,599,0,8,0,0,16,0,1,0,0,1,1,2628
0,0,18,326,1702,1,12,0,1,1,0,1,0,0,0,0,3727
0,1,8,9,709,1,9,0,1,6,0,1,0,0,0,1,2447
1,1,70331,3212,80936,0,13,0,1,33,0,1,1,3,1,1,4960
0,1,3907,981,7543,0,9,0,1,10,0,1,0,1,0,1,5036
0,1,479,478,3941,0,12,0,1,18,0,1,0,3,0,1,4007
0,0,11,85,1412,1,11,0,0,14,0,1,0,0,0,0,4144
0,1,639,233,4657,0,11,0,0,3,0,1,0,0,0,1,2275
1,0,2728644,234,5198,0,12,0,1,13,0,1,0,0,0,1,4227
0,1,10,47,1406,1,11,1,0,10,0,1,0,0,0,1,2499
0,0,0,0,410,0,15,1,1,11,0,1,0,0,0,1,2225
0,0,311,277,4467,0,12,1,0,4,0,0,0,0,0,0,3507
0,1,248,0,961,0,11,0,0,13,0,1,0,0,0,0,4656
0,1,1316494,676,12808,0,15,0,0,13,0,1,1,5,0,1,4953
0,1,237,522,9281,0,15,0,1,17,0,1,0,0,0,1,4866
0,1,7,42,2156,1,8,0,0,9,0,1,0,0,0,0,4561
0,0,0,0,208,1,15,0,0,8,0,0,0,0,0,1,1939
1,1,205159,1984,16411,0,6,0,1,7,0,1,0,0,0,1,4917
1,0,6123269,608,150954,1,6,0,1,7,0,1,0,0,0,1,5047
0,0,35,0,3062,1,9,0,0,14,0,1,0,0,0,0,4032
0,0,42,201,3732,0,14,0,1,6,0,1,0,0,0,0,4899
0,0,3,0,92,0,11,0,0,17,0,1,0,0,0,0,4258
0,1,1133,1587,10140,0,8,0,1,23,1,1,2,4,0,1,3015
0,1,712,226,32376,0,7,0,0,7,0,0,1,0,0,1,4808
0,1,3368,3522,2301,0,10,0,0,4,0,1,0,0,0,1,4982
1,0,81739,501,7421,0,13,0,0,7,0,1,0,0,0,1,3899
0,1,1132693,10975,89173,0,14,0,1,23,0,1,0,0,1,1,4093
0,0,99,109,39,0,9,0,1,7,0,1,0,0,0,1,2982
0,0,49,0,140,1,15,0,1,15,0,1,0,0,1,1,3258
0,0,10,0,2285,1,10,0,0,6,0,1,0,0,0,0,3589
1,0,1842125,386,10854,0,13,0,1,13,0,1,0,0,0,1,4620
0,0,958,30,736,0,5,0,1,1,0,0,1,0,0,1,2233
0,0,1,0,263,1,15,0,0,9,0,0,0,0,0,0,1940
0,1,1197,181,15093,0,9,0,1,3,0,0,0,1,0,1,2954
0,1,374,528,10131,0,10,1,0,9,0,1,0,0,0,1,4846
0,1,34409,459,8043,0,14,0,1,20,0,1,0,0,1,1,5011
0,1,93,1926,636,0,13,0,0,13,0,0,0,0,0,0,3899
0,1,554,801,26595,1,10,1,0,10,0,1,0,0,0,0,3266
0,0,3,19,20482,1,12,0,1,11,0,1,0,0,0,0,2543
0,1,300,709,9323,0,6,0,0,11,0,1,0,0,0,1,5287
0,0,590,896,13259,0,11,0,0,8,1,1,0,0,1,1,3847
0,1,1037,1069,34691,0,13,0,1,8,0,1,0,2,0,1,3052
1,0,1459951,186,135886,1,6,0,1,7,0,1,0,0,0,1,4783
1,1,4046425,520,11419,0,11,0,0,16,0,1,0,0,0,1,4504
0,0,28,920,1874,0,14,0,1,15,0,1,0,0,0,0,2394
0,1,1859171,1040,231840,0,10,0,0,11,0,1,0,0,0,1,4941
0,1,0,0,341,1,13,0,0,6,0,1,0,0,0,1,2192
0,1,25,350,2912,1,9,0,0,20,0,1,0,0,0,1,3085
0,1,154,387,11287,0,11,0,1,21,0,1,0,0,0,1,4707
0,0,1,0,172,0,15,0,1,14,0,1,0,0,0,1,2225
0,1,968,250,2537,1,11,0,1,12,0,1,0,0,0,1,4303
1,0,909446,388,546,0,6,0,0,11,0,1,3,0,0,1,4176
0,1,615,2304,4920,0,14,0,1,20,0,1,0,0,0,1,3439
0,1,30,66,2409,0,7,0,0,20,0,1,0,0,0,1,4164
0,1,8,0,2200,1,7,0,0,6,0,0,0,0,0,0,4689
0,0,58,164,4111,1,13,0,0,10,0,1,0,0,0,1,4594
0,0,13,101,1399,1,8,1,0,7,0,1,0,0,0,0,4938
1,1,2858,457,13588,0,8,0,0,9,0,1,2,0,1,1,4902
0,1,816,811,675,1,12,0,1,13,0,1,0,1,0,1,3239
0,1,350,1464,10377,0,15,1,1,5,0,1,0,4,0,1,3736
1,1,1258629,771,29353,0,13,1,1,12,0,0,0,0,1,1,4155
0,1,284,470,2974,0,10,0,1,11,0,1,0,0,0,1,4069
0,1,2164,903,11460,0,14,0,1,15,0,1,0,2,0,1,3091
1,1,745739,238,8346,0,14,0,1,15,0,1,0,0,1,1,4928
0,1,6438,44,2389,0,12,0,0,7,0,1,0,0,0,1,3042
0,1,490,428,16896,1,7,0,0,5,0,0,0,0,0,1,3471
1,1,523571,2071,17635,0,13,0,1,14,0,1,0,3,0,1,4635
0,1,85,0,3379,1,12,0,0,15,0,1,0,0,0,1,4124
1,0,1422583,366,5201,0,13,0,1,14,0,1,0,0,0,1,4826
0,1,400,641,23948,0,12,0,1,5,0,1,0,2,0,1,5079
1,1,1278052,927,14520,0,13,0,0,14,0,1,0,0,0,1,4956
0,0,679,1002,72034,1,8,0,0,8,0,1,0,0,0,1,3759
0,1,710,649,2777789,1,9,0,0,17,0,1,0,0,0,1,3391
0,1,111,339,5195,0,7,0,0,19,0,1,2,0,0,1,4136
1,1,885811,705,4434,0,11,0,0,12,0,1,0,0,0,1,4745
0,0,69,20,2294,1,7,0,0,2,0,1,0,0,0,0,4516
0,0,0,0,194,0,15,0,0,16,0,1,0,0,0,1,2226
0,1,224,477,3441,0,11,0,1,44,0,1,0,3,0,1,4949
0,1,181,210,2457,1,8,0,0,9,0,1,0,0,0,1,3798
0,1,7963,647,3537,1,15,0,1,20,0,1,0,0,0,1,3734
0,0,15,59,2925,1,11,0,0,5,0,1,0,0,0,0,4056
0,0,5,0,95,1,11,0,0,16,0,0,0,0,0,0,4269
0,1,87,545,3135,1,11,0,0,10,0,0,0,0,0,1,2669
0,0,15,128,37,1,10,0,1,9,0,1,0,0,0,0,3304
0,0,1319,1678,53851,0,14,0,1,2,0,1,0,0,0,1,2978
0,1,3202,3760,10784,0,7,0,1,18,0,1,1,0,0,1,3664
0,0,6,10,3215,1,8,0,0,12,0,0,0,0,0,0,4025
0,1,30,0,3282,1,14,1,1,9,0,0,0,0,0,1,4165
0,0,71,0,312,0,13,1,1,17,0,0,0,0,0,1,3839
1,1,2344,1092,7994,0,12,0,1,13,0,1,0,0,0,1,3882
0,0,0,0,307,1,15,0,0,8,0,0,0,0,0,0,1940
0,0,5,0,46,1,13,1,1,12,0,1,0,0,1,1,3522
0,1,53,244,2861,1,11,0,1,18,0,1,0,0,0,1,4989
1,1,67939,6526,261592,0,10,0,0,13,0,1,0,0,0,1,5583
0,1,211,438,4908,0,14,0,0,11,0,1,0,0,0,1,4036
0,1,11,69,2102,1,5,0,1,12,0,1,0,0,0,0,4488
0,1,16,0,3144,1,10,0,0,4,0,1,0,0,0,0,3501
0,1,240,261,6424,0,10,0,0,22,1,0,0,0,0,1,3039
0,1,54,72,3078,1,7,0,1,4,0,1,0,0,0,0,4658
0,0,160,164,1245,0,14,0,1,12,0,1,0,0,0,1,3167
0,1,3903,41,2062402,1,12,0,1,13,0,1,0,0,0,1,3274
0,0,0,0,282,0,15,0,0,7,1,0,0,0,0,1,1899
0,0,140,794,7647,0,8,0,0,24,0,1,0,0,0,1,2942
0,1,2272,1206,6981,0,13,1,1,13,0,1,1,0,1,1,3676
0,1,87838,81229,7366,0,11,0,0,8,0,1,0,0,0,1,4224
1,1,5105,1057,5706,0,13,0,0,18,0,1,1,0,0,1,4440
0,1,23,161,1604,1,11,0,0,3,0,1,0,0,0,1,3778
0,1,1,1,1543,1,11,1,1,11,1,1,0,0,0,0,2523
0,1,186,417,18349,0,15,0,1,11,0,1,0,1,0,1,4225
1,1,120081,56492,21380,1,14,0,1,12,0,1,0,6,1,1,4885
0,1,19,75,2818,1,9,0,0,15,0,1,0,0,0,0,4796
1,1,443797,5306,51555,0,14,0,0,15,0,1,2,0,0,1,4974
1,0,773287,458,6411,0,11,0,1,12,0,1,0,0,1,1,3903
1,1,781193,1239,24118,0,15,0,0,16,0,0,2,0,0,1,4806
0,0,4842,36,871,0,14,0,0,12,0,1,0,0,0,1,4362
0,1,88,35,5481,0,14,0,1,7,0,1,0,0,0,1,4924
0,0,1,0,11,1,10,1,1,10,0,1,0,0,1,1,4411
1,1,1471073,84,4190,0,13,0,1,17,0,1,0,0,0,1,3926
0,1,64,444,5713,0,12,0,0,4,0,0,0,0,0,1,1712
0,1,14727,89,15841,0,12,0,1,13,0,1,1,0,0,1,4828
1,1,1409686,32,448,0,10,1,0,11,0,0,1,0,0,1,3796
0,1,450,455,4070,0,15,0,1,15,1,1,0,0,0,1,3610
0,1,275,425,3657,1,8,0,0,12,0,1,0,0,0,0,4588
1,1,2552,2567,19703,0,12,0,1,13,0,1,0,0,0,1,4953
1,0,86460,1056,4362,0,3,0,1,3,0,1,0,0,0,1,4891
1,0,2258859,2,3278,0,9,0,0,10,0,1,0,0,1,1,4915
0,1,238,225,5156,0,12,0,0,15,0,0,0,0,0,1,4875
0,1,1317,4411,40412,0,14,1,1,9,0,0,0,5,0,1,4956
0,1,62,0,8572,0,9,0,0,3,0,1,0,0,0,0,2586
0,1,87264,26275,237052,1,13,0,1,4,0,1,0,0,0,1,4954
1,1,1574721,579,25810,0,15,0,0,16,0,1,0,0,0,1,4757
0,0,7,57,122,1,15,0,1,5,0,0,0,0,0,0,1735
0,1,17,14,490,0,12,0,1,37,1,1,0,0,0,1,1494
1,1,1447436,1115,42276,0,14,0,1,14,0,0,0,0,0,1,4852
0,0,0,0,248,0,13,0,0,16,0,0,0,0,0,1,1899
0,1,989,840,6521,0,13,0,1,14,0,1,0,0,0,0,4214
0,0,69,849,2413,1,12,0,0,9,1,0,0,0,0,0,4953
0,1,686,1422,63763,0,9,0,1,21,1,1,0,7,0,1,4883
0,1,4571,870,90783,0,11,1,0,17,0,0,1,0,0,1,2864
1,0,330718,326,3193,0,7,1,1,2,0,0,1,0,1,1,4555
1,1,3228217,507,19812,0,10,0,1,13,0,0,0,0,0,1,4220
1,0,12302515,215,11011,0,13,0,0,14,0,1,0,0,0,1,5047
0,1,14,81,1264,1,12,0,1,4,0,1,0,0,0,0,3931
0,1,2600,1364,223028,0,11,1,1,4,0,1,0,0,0,1,4475
0,1,1825,1789,31344,0,14,1,0,15,0,0,0,0,0,1,3487
1,1,40637,11417,48526,0,4,0,1,4,0,1,0,4,0,1,5595
0,0,440,274,3144,0,15,1,0,16,0,1,0,0,0,1,4122
0,0,9372,102,9835,0,15,0,1,16,0,1,0,0,0,1,4718
1,0,3202886,793,10589,0,9,0,1,10,0,1,0,0,0,1,4968
0,1,71,375,5160,0,14,0,1,12,0,1,0,0,0,1,4996
0,1,48,296,104,1,12,1,0,12,0,0,0,0,0,1,1688
0,1,8011,1921,6590,1,11,0,1,18,0,1,0,0,0,1,4543
1,1,538330,931,28658,0,14,0,1,21,0,1,1,0,0,1,4723
0,1,14,10,167,0,12,1,0,12,0,1,0,0,0,0,2397
0,1,79,579,2130,0,9,0,1,14,0,1,0,0,0,1,2264
0,0,5,0,1763,1,15,0,1,20,0,1,0,0,0,0,1795
0,0,140,216,1683,0,10,0,0,11,0,1,1,0,0,1,2176
0,1,6,24,20,1,11,0,1,12,0,1,0,0,0,1,2201
1,1,8666138,50,48922,0,12,0,1,6,0,1,0,0,1,1,4689
0,0,182,129,4848,1,15,0,0,17,0,0,0,0,0,0,2803
0,1,785,2150,45990,0,8,0,0,10,0,1,0,0,0,1,4411
0,1,2079,1926,16747,0,10,0,1,16,0,1,0,0,0,1,2911
0,0,33,52,2851,1,11,0,1,20,0,1,1,0,0,1,3715
0,1,48,0,3086,1,14,1,0,19,0,1,0,0,0,1,4548
0,0,32,0,851,1,11,0,0,15,0,1,0,0,0,0,4537
0,1,219,208,3170,1,14,0,1,20,1,1,0,0,0,1,4241
0,1,8,0,167,0,11,0,1,7,0,1,0,0,0,1,4837
0,0,3,0,106,1,15,0,0,15,0,0,0,0,0,1,1935
0,1,504,0,5747,1,10,1,0,14,1,0,0,0,0,1,4171
0,0,5,0,100,0,12,0,1,13,0,1,0,0,0,1,2225
0,0,0,0,225,0,10,0,1,11,0,1,0,0,0,1,2226
0,1,330,0,405,0,15,0,1,11,0,1,0,0,0,1,4245
0,1,59,17,8936,0,14,0,1,14,0,1,0,5,0,1,2242
0,1,1069,4453,12977,1,7,0,1,7,0,1,1,0,0,1,2491
0,1,484,316,4775,0,10,0,0,7,0,1,0,0,0,1,2134
0,1,740,0,201581,1,11,0,1,6,0,0,1,0,0,1,4084
0,0,450,832,5888,1,11,0,0,10,0,1,0,0,0,0,2851
1,0,3388514,486,14108,0,10,0,1,17,0,1,0,0,0,1,4909
0,1,7783,2686,229728,0,8,0,1,5,0,1,0,0,0,1,4993
0,1,2348,2198,1318,0,12,0,0,14,0,1,0,1,0,1,3564
1,1,1818941,25,2591,0,6,0,1,11,0,1,0,0,0,1,4369
0,1,766,729,7116,0,12,1,0,3,0,0,1,0,0,1,1578
0,1,4,0,1939,1,6,0,0,10,0,0,0,0,0,0,4612
1,1,3298992,785,269126,1,9,0,0,15,0,1,0,0,0,1,5706
0,1,132,377,408,0,13,1,0,13,0,0,0,0,0,1,3966
0,1,80438,63656,96861,1,10,1,1,14,0,1,0,1,0,1,3871
0,0,434,106,1123,0,13,0,1,14,0,1,0,0,0,0,3212
0,1,125,0,2044,0,8,0,0,11,0,1,0,0,0,1,4075
0,1,794,303,44413,0,10,0,0,12,0,1,0,0,0,1,3989
0,1,65,10,9473,0,8,0,0,17,0,1,0,0,0,1,4748
1,1,205621,288,19937,0,12,1,1,14,0,1,0,1,0,1,4867
0,0,76,0,136,0,11,0,0,10,0,1,0,0,0,0,3461
1,1,1729572,342,50766,0,14,1,0,14,0,1,0,0,0,1,4834
0,0,293,207,4261,0,9,0,0,12,0,1,1,0,0,1,3740
0,1,80,505,3993,0,10,0,0,7,0,1,1,0,0,1,4399
0,0,1471,2035,71666,1,13,1,0,10,0,0,0,0,0,1,3186
0,1,195,635,405,1,11,0,1,18,0,1,0,0,0,1,1817
0,0,2,0,2160,1,8,0,0,6,0,0,0,0,0,0,2635
0,1,25096,37,57,0,9,0,0,8,0,1,0,0,0,1,4280
1,1,2842343,413,5252,0,11,0,1,12,0,1,1,1,0,1,4898
1,1,3033069,356,18538,0,10,0,1,11,0,1,1,0,0,1,4621
0,0,0,0,209,1,14,0,0,10,0,0,0,0,0,0,1937
1,0,16661449,49,2996,0,5,0,0,18,0,1,0,3,0,1,4222
0,1,24,0,4225,1,12,1,1,12,0,1,1,0,0,1,1269
0,1,847,771,27623,0,11,0,0,10,0,1,0,0,0,1,3162
0,1,879,339,6127,1,13,0,1,14,0,1,0,0,0,1,5139
0,1,16,187,217,1,10,1,0,2,0,0,0,0,0,1,3967
0,0,102,0,1742,0,9,0,1,13,0,1,0,0,0,1,4947
0,0,1002,963,27550,0,12,1,0,13,0,0,0,0,0,0,4034
0,1,20,72,334,1,14,0,1,10,0,1,0,0,0,1,1944
0,1,115,95,19662,0,9,0,0,9,0,1,1,0,0,1,4865
0,1,3,29,2207,1,6,0,0,6,0,0,0,0,0,1,5122
1,1,1338486,69,639,0,8,0,0,11,0,0,1,0,0,1,3917
0,1,326,463,875,1,8,1,1,5,0,1,0,0,0,1,2804
0,1,112,24,6450,1,11,0,0,4,0,0,0,0,0,1,4890
0,1,0,0,1236,1,15,0,0,6,0,1,0,0,0,1,2403
1,1,22094,2736,35808,0,15,0,1,14,0,1,0,1,0,1,4064
0,0,47,1,2210,1,13,1,0,21,0,1,1,0,0,1,1406
0,1,935,1329,3063,0,3,0,0,13,0,1,0,0,0,1,5706
0,1,622,664,1902,0,12,0,0,12,0,1,0,0,0,1,3181
0,0,102,1,20499,1,12,0,0,16,0,0,0,0,1,1,2692
0,1,1550,563,38126,1,12,0,1,19,1,0,3,0,0,1,3376
0,0,4,0,291,1,11,1,1,14,0,1,0,0,0,1,3684
0,1,15,84,1783,1,10,0,0,11,0,1,0,0,0,0,4025
0,1,50,174,6100,0,15,1,1,11,0,1,0,0,0,1,2998
0,0,13,0,1075,1,12,0,0,13,0,1,0,0,0,1,3510
1,1,3893,1387,39776,0,14,0,1,19,0,1,4,0,1,1,4972
0,0,1,0,1983,1,13,1,1,3,0,0,0,0,0,1,3693
0,1,694,0,52737,0,12,0,0,13,0,1,0,0,0,1,3205
0,0,8947,0,166,0,10,0,1,11,0,1,0,0,0,1,4735
0,1,263563,292247,53536,0,10,0,0,15,0,1,0,0,0,1,4477
0,1,699,2355,43510,0,9,0,0,12,0,1,0,0,0,1,4989
0,0,8,0,1706,1,10,0,0,4,0,0,0,0,0,1,2362
0,0,979,3109,56949,1,8,0,0,16,0,0,0,0,0,1,4117
0,0,14,105,2947,1,12,1,0,15,0,0,0,0,0,0,3839
1,1,61562,1503,16809,0,15,0,1,22,0,1,3,0,0,1,4117
0,1,55,497,847,0,7,0,1,5,0,1,0,0,0,1,3737
0,1,110,209,3580,0,12,0,1,16,0,0,0,0,0,1,4716
0,1,996,219,83989,0,11,0,0,18,0,1,0,0,0,1,4016
0,1,38928,453,10801,0,15,0,0,24,1,0,0,0,1,1,4728
0,1,275307,1760,12413,0,15,0,1,11,0,0,1,0,0,1,4897
0,1,1305,1295,103052,0,8,0,0,19,1,0,2,1,0,1,4619
1,1,283855,509,6876,0,10,0,1,11,0,1,0,0,0,1,4757
0,1,144,331,316,0,9,0,0,11,0,1,0,0,0,1,2671
1,1,1179,532,1658,0,11,0,1,12,0,1,1,0,0,1,4628
0,1,935735,6,19011,0,10,0,0,10,0,1,0,0,0,1,4547
1,1,1859034,220,2779,0,15,0,1,16,0,1,0,0,0,1,4163
0,0,2481,444,22603,0,12,0,1,2,0,1,0,0,0,0,2798
0,0,912629,411,10471,0,11,0,0,11,0,0,0,0,0,1,4747
0,0,1053,476,23401,0,12,0,1,8,0,1,0,0,0,1,3261
0,0,7,42,2306,1,9,0,0,11,0,1,0,0,0,0,3854
0,0,633,729,3148,0,9,0,0,13,0,1,0,0,0,1,3853
0,0,104,322,679,0,9,0,1,15,0,1,0,0,0,0,4922
0,1,612,131,61033,0,7,0,0,2,0,0,0,1,0,1,4077
0,1,8,60,5494,0,7,0,0,7,0,1,0,0,0,0,5443
0,1,25,609,322,0,9,1,1,12,0,1,0,0,0,1,2375
0,1,32452,22865,56736,0,11,0,0,49,0,0,0,0,1,1,3644
1,1,7105,772,21632,0,13,0,1,13,0,1,0,0,0,1,4313
1,1,742716,351,1623,0,11,0,1,12,0,1,0,0,0,1,4924
0,1,15766,3418,30413,0,14,0,1,6,0,1,0,0,0,1,3309
1,1,74262,1522,8933,0,15,0,1,20,0,1,1,0,1,1,4537
0,0,498,1408,3420,0,11,0,0,14,0,1,0,0,0,0,4986
0,1,133,39,4761,0,13,1,0,9,0,0,0,0,0,1,2252
0,0,27,65,2133,0,6,0,0,6,0,0,0,0,0,1,4575
0,1,1481,445,230715,1,15,0,0,8,0,0,0,1,0,1,5706
0,1,1399,2033,37583,0,8,0,1,6,0,1,0,0,0,1,3969
1,1,4928,1007,535,0,12,0,1,19,0,1,1,1,0,1,4968
1,1,162978,398,9379,0,6,0,1,6,0,1,0,0,0,1,4941
0,0,65,90,3013,0,14,1,1,10,0,1,0,1,0,1,3914
0,0,429,2114,20554,0,6,0,0,6,0,0,0,0,0,1,4220
0,1,17134,13136,3239,0,6,0,1,13,0,0,0,0,0,1,4941
0,1,443,988,94884,1,7,0,1,5,0,0,0,0,0,1,2658
0,0,2,0,1944,1,9,0,0,11,0,0,0,0,0,0,2428
0,0,235,282,3150,0,15,0,0,12,0,1,0,0,0,0,3178
0,0,54,0,3151,1,10,0,1,9,0,0,0,0,0,0,3512
0,1,19,0,2100,1,8,0,0,3,0,0,0,0,0,0,4667
1,1,3336806,4041,36595,0,15,0,1,9,0,1,0,0,0,1,4900
0,1,119,271,1466,0,8,0,0,7,0,1,0,0,0,1,3767
0,1,189,0,5312,1,11,0,0,17,0,0,0,0,0,1,1519
1,1,18045,2980,19726,0,12,0,1,13,0,1,0,1,0,1,4962
0,1,612,338,41169,0,5,1,0,5,0,0,0,0,0,1,3771
1,1,2721,981,11791,0,12,0,0,13,0,1,0,2,0,1,4067
0,1,13,38,3625,1,13,0,1,14,0,1,1,0,0,1,2531
0,0,148360,115458,127092,1,13,0,0,17,0,1,1,0,0,1,3950
0,1,802,0,10892,1,8,0,0,8,0,0,0,0,0,1,3989
0,0,1,0,91,0,15,0,0,14,0,0,0,0,0,1,1886
0,1,1531,0,5926,0,13,0,0,19,1,0,0,0,1,1,3756
0,1,1326,1452,140475,0,7,0,0,10,0,1,0,3,1,1,4785
0,1,6703,4713,59677,1,15,0,0,15,0,1,0,0,0,0,4289
1,1,1350991,2419,27338,0,5,0,1,6,0,1,0,0,1,1,4938
1,1,8044,3377,41740,0,11,0,1,11,0,1,3,0,0,1,4884
0,1,1104,472,9193,0,11,0,1,13,0,1,0,0,0,1,2659
0,1,1498,290,23101,0,8,0,1,7,0,1,0,0,1,1,3571
0,1,960,3514,18994,0,13,0,1,44,0,1,2,7,0,1,4272
0,1,1211,362,51809,1,7,0,0,5,0,1,1,1,0,1,4008
0,0,698,1,18959,1,14,0,1,15,0,1,1,0,0,1,2466
0,0,324,273,9423,1,11,0,0,4,0,0,0,0,0,1,3848
0,1,16,0,630,1,12,0,1,11,0,1,0,0,0,1,3415
0,1,22777,1606,14559,0,14,0,0,15,0,1,1,0,0,1,4907
0,1,1941,8,5731,1,12,0,1,12,0,1,0,0,0,1,2061
0,1,1078,872,23104,0,9,0,0,1,0,1,0,0,0,0,3485
0,0,614,221,10729,0,13,0,1,4,0,0,0,0,0,1,4264
0,1,328,642,1198,0,13,1,0,5,0,1,0,0,0,0,3902
0,0,21,151,3161,1,8,0,0,5,0,0,0,0,0,0,4008
1,1,8774987,29,14221,0,10,0,1,16,0,1,0,0,0,1,3370
0,1,95,192,3774,1,12,0,0,14,0,0,0,0,0,0,3818
1,1,2132412,331,2859,0,10,0,1,19,0,1,0,0,0,1,3975
0,0,9,109,27,1,15,0,1,12,0,1,0,0,1,1,2383
0,0,3,0,2650,0,14,0,0,14,0,0,0,0,0,0,3911
0,1,624,1100,12627,0,11,0,1,12,0,1,0,0,0,1,4406
0,1,96279,73673,69589,1,8,0,0,19,0,0,0,6,0,1,3662
0,0,0,0,119,0,15,0,0,13,0,0,0,0,0,1,1869
0,1,97,155,4112,0,12,0,1,9,0,1,0,0,0,1,4213
1,0,1736775,244,23081,0,4,0,0,4,0,1,0,1,0,1,4968
1,0,3320194,960,3103,0,15,0,0,16,0,1,2,0,0,1,4783
1,1,54013,4,331,0,6,0,0,6,0,1,0,0,0,1,4744
0,1,1961,1739,9601,0,8,0,1,13,0,1,0,0,0,1,4960
0,1,2448,377,144085,1,10,1,0,12,0,1,0,0,0,1,4938
0,1,1773,1162,16100,0,10,1,0,11,0,1,2,0,1,1,4974
0,1,152,122,1016,0,8,1,0,5,0,1,0,0,0,0,2670
0,0,69,653,2938,0,11,0,0,4,0,1,0,0,0,1,4320
1,1,16565,991,15819,0,8,0,0,12,0,1,4,0,0,1,4054
0,1,18,80,2393,1,14,0,1,18,0,0,0,0,0,1,4833
0,0,832,791,18161,1,11,1,0,4,0,0,0,0,0,1,3470
0,1,73102,31829,123423,0,14,1,1,19,0,1,0,0,0,1,4764
0,0,368,0,2335,1,10,0,0,7,1,0,1,0,0,1,2402
0,1,1176,1127,62054,1,14,0,0,26,0,1,0,0,0,1,2199
0,0,186,0,1993,1,12,0,0,13,0,1,2,0,0,1,2225
0,1,3135,4962,18404,0,15,0,0,17,0,1,0,0,1,1,2182
0,0,47,1,2165,1,9,0,0,1,0,0,1,0,0,1,2187
0,1,118,1339,5321,0,11,0,1,11,0,1,1,0,0,1,1699
0,1,4205,940,4562,0,8,0,1,9,0,1,1,2,0,1,4651
0,0,28,52,2699,1,14,0,1,15,0,1,0,0,0,0,2290
0,0,2,0,206,0,14,1,0,14,0,1,0,0,0,1,2225
0,1,186,37,9134,1,10,0,0,11,0,1,1,0,1,1,2416
0,1,168,337,7098,0,10,0,0,11,0,1,0,0,0,0,2901
0,1,0,22,129,1,15,0,1,7,0,1,0,0,0,1,2013
0,1,8,0,1990,1,12,0,1,20,1,1,0,0,0,0,3205
0,1,21,43,3139,1,13,0,0,16,0,1,0,0,0,1,3704
1,1,1509104,870,8996,0,11,0,1,12,0,1,0,0,1,1,5651
0,0,59,70,2729,0,8,0,1,12,0,1,0,1,0,1,2719
0,0,1103,850,31431,0,10,0,1,8,0,0,0,0,0,1,4065
